Id,Player,Height,Weight
jonesst01,Steve Jones,196,92
joneste01,Terrence Jones,206,114
jonestr01,Tre Jones,185,83
jonesty01,Tyus Jones,183,88
joneswa01,Wah Wah Jones,193,102
joneswa02,Wali Jones,188,81
joneswi02,Wil Jones,203,92
joneswi01,Willie Jones,190,83
jordaad01,Adonis Jordan,180,77
jordach01,Charles Jordan,203,99
jordade01,DeAndre Jordan,211,120
jordaed01,Eddie Jordan,185,77
jordaje01,Jerome Jordan,213,114
jordami01,Michael Jordan,198,89
jordare01,Reggie Jordan,193,88
jordath01,Thomas Jordan,208,99
jordawa01,Walter Jordan,201,89
jordoph01,Phil Jordon,208,92
jorgejo01,Johnny Jorgensen,188,83
jorgeno01,Noble Jorgensen,206,103
jorgero01,Roger Jorgensen,196,90
josepco01,Cory Joseph,190,90
josepga01,Garth Joseph,218,142
josepkr01,Kris Joseph,201,95
josepyv01,Yvon Joseph,211,111
joyceke01,Kevin Joyce,190,86
joynebu01,Butch Joyner,196,90
judkije01,Jeff Judkins,198,83
kabenmf01,Mfiondu Kabengele,206,113
kachawh01,Whitey Kachan,188,79
kaftage01,George Kaftan,190,86
kalafed01,Ed Kalafat,198,111
kalaige01,Georgios Kalaitzakis,203,87
kamanch01,Chris Kaman,213,120
kaminfr01,Frank Kaminsky,213,108
kaplora01,Ralph Kaplowitz,188,77
kaponja01,Jason Kapono,203,96
kappeto01,Tony Kappen,178,74
karasse01,Sergey Karasev,201,94
karlco01,Coby Karl,196,97
karlge01,George Karl,188,86
kasided01,Ed Kasid,180,83
kasunma01,Mario Kasun,216,117
katkale01,Leo Katkaveck,183,83
kauffbo01,Bob Kauffman,203,108
kaunsa01,Sasha Kaun,211,117
kautzwi01,Wilbert Kautz,183,81
keacl01,Clarence Kea,198,98
kearnmi01,Mike Kearns,188,80
kearnto01,Tommy Kearns,180,83
keefead01,Adam Keefe,206,104
keeliha01,Harold Keeling,193,83
kellebi01,Bill Keller,178,80
kellega01,Gary Keller,206,99
kelleke01,Ken Keller,185,81
kelleri01,Rich Kelley,213,106
kellocl01,Clark Kellogg,201,102
kellyar01,Arvesta Kelly,188,79
kellyje01,Jerry Kelly,188,78
kellyry01,Ryan Kelly,211,104
kellyto01,Tom Kelly,183,77
kelsegr01,Greg Kelser,201,86
kelsobe01,Ben Kelso,190,88
kempsh01,Shawn Kemp,208,104
kemptti01,Tim Kempton,208,111
kendrfr01,Frank Kendrick,198,89
kennalu01,Luke Kennard,196,93
kennedj01,D.J. Kennedy,198,97
kennego01,Goo Kennedy,196,92
kennejo01,Joe Kennedy,198,95
kennepi01,Pickles Kennedy,180,81
kenonla01,Larry Kenon,206,92
kenvibi01,Billy Kenville,188,84
kernejo01,Jonathan Kerner,211,111
kerrre01,Red Kerr,206,104
kerrst01,Steve Kerr,190,79
kerrija01,Jack Kerris,198,97
kerseje01,Jerome Kersey,201,97
kerwito01,Tom Kerwin,201,95
kesslal01,Alec Kessler,211,104
ketnela01,Lari Ketner,206,125
keybr01,Braxton Key,203,104
keyeju01,Julius Keye,208,90
keysra01,Randolph Keys,201,88
khryavi01,Viktor Khryapa,206,95
kiddja01,Jason Kidd,193,92
kiddst01,Stanton Kidd,198,97
kiddwa01,Warren Kidd,206,106
kiddgmi01,Michael Kidd-Gilchrist,198,105
kiffiir01,Irv Kiffin,206,102
kileyja01,Jack Kiley,185,77
killuea01,Earnie Killum,190,81
kilpaca01,Carl Kilpatrick,208,104
kilpase01,Sean Kilpatrick,193,95
kimbato01,Toby Kimball,198,99
kimblbo01,Bo Kimble,193,86
kimbrst01,Stan Kimbrough,180,69
kinchch01,Chad Kinch,193,86
kingal01,Albert King,198,86
kingbe01,Bernard King,201,92
kingch01,Chris King,203,97
kingda01,Dan King,198,99
kingfr01,Frankie King,185,83
kingge01,George King,183,79
kingge03,George King,198,102
kingge02,Gerard King,206,104
kingji01,Jim King,188,79
kingji02,Jimmy King,196,95
kinglo02,Louis King,201,92
kinglo01,Loyd King,188,81
kingma01,Maurice King,188,88
kingre01,Reggie King,198,102
kingri01,Rich King,218,117
kingro01,Ron King,193,83
kingst01,Stacey King,211,104
kingto01,Tom King,183,74
kinnebo01,Bob Kinney,198,97
kinseta01,Tarence Kinsey,198,83
kirilan01,Andrei Kirilenko,206,99
kirkal01,Alex Kirk,213,111
kirkwa01,Walt Kirk,190,78
kirklwi01,Wilbur Kirkland,201,86
kispeco01,Corey Kispert,201,99
kissaji01,Jim Kissane,201,95
kistldo01,Doug Kistler,206,95
kitchcu01,Curtis Kitchen,206,106
kitegr01,Greg Kite,211,113
kittlke01,Kerry Kittles,196,81
klebima01,Maxi Kleber,208,108
kleinjo01,Joe Kleine,211,115
kleizli01,Linas Kleiza,203,111
klierle01,Leo Klier,188,77
klotzhe01,Herm Klotz,170,68
kluehdu01,Duane Klueh,190,79
kluttlo01,Lonnie Kluttz,201,99
knighbi01,Billy Knight,198,88
knighbo01,Bob Knight,188,83
knighbr02,Brandin Knight,183,81
knighbr03,Brandon Knight,188,82
knighbr01,Brevin Knight,178,78
knighna01,Nathan Knight,208,114
knighne01,Negele Knight,185,79
knighro01,Ron Knight,201,97
knighto01,Toby Knight,206,95
knightr01,Travis Knight,213,106
knorele01,Lee Knorek,201,97
knostdi01,Dick Knostman,198,97
knowlro01,Rod Knowles,206,97
knoxke01,Kevin Knox,201,97
kofoeba01,Bart Kofoed,193,95
kojisdo01,Don Kojis,196,97
komenmi01,Milo Komenich,201,96
komivho01,Howard Komives,185,83
koncajo01,Jon Koncak,213,113
konchjo01,John Konchar,196,95
kondlto01,Tom Kondla,203,102
koperbu01,Bud Koper,198,95
kopicjo01,Joe Kopicki,206,108
korkmfu01,Furkan Korkmaz,201,91
kornefr01,Frank Kornet,206,102
kornelu01,Luke Kornet,218,113
korolya01,Yaroslav Korolev,206,92
korveky01,Kyle Korver,201,96
koskito01,Tony Koski,203,97
kosmale01,Len Kosmalski,213,111
kostean01,Andy Kostecka,190,92
kottmha01,Harold Kottman,203,99
koufoko01,Kosta Koufos,213,111
kozelto01,Tom Kozelko,203,99
kozliro01,Ronald Kozlicki,201,97
kramear01,Arvid Kramer,206,99
krameba01,Barry Kramer,193,90
kramejo01,Joel Kramer,201,92
kramest01,Steven Kramer,196,90
krausda01,Dan Kraus,183,88
krauthe01,Herb Krautblatt,185,86
kravtvi01,Viacheslav Kravtsov,213,117
krebsji01,Jim Krebs,203,104
krejcvi01,Vit Krejci,203,88
kreklwa01,Wayne Kreklow,193,79
kronto01,Tommy Kron,196,90
kroppto01,Tom Kropp,190,92
krstine01,Nenad Krstić,213,108
krystla01,Larry Krystkowiak,206,99
kuberst01,Steve Kuberski,203,97
kubiale01,Leo Kubiak,180,72
kuczebr01,Bruce Kuczenski,208,104
kudelfr01,Frank Kudelka,188,87
kuestjo01,John Kuester,188,81
kukara01,Ray Kuka,190,90
kukocto01,Toni Kukoč,208,87
kulboar01,Arnoldas Kulboka,206,89
kuminjo01,Jonathan Kuminga,203,95
kunneke01,Kevin Kunnert,213,104
kunzete01,Terry Kunze,193,95
kupchmi01,Mitch Kupchak,206,104
kupeccj01,C.J. Kupec,198,99
kurucro01,Rodions Kurucs,206,103
kurzro01,Rob Kurz,206,105
kutluib01,Ibo Kutluay,198,90
kuzmaky01,Kyle Kuzma,206,100
kuzmiog01,Ognjen Kuzmić,216,113
kuzmimi01,Mindaugas Kuzminskas,206,97
lacoufr01,Fred LaCour,196,95
lafrera01,Raef LaFrentz,211,108
lagarto01,Tom LaGarde,208,99
larueru01,Rusty LaRue,188,95
larusru01,Rudy LaRusso,201,99
lavinza01,Zach LaVine,196,90
labissk01,Skal Labissière,208,106
lacefre01,Reggie Lacefield,196,104
laceyed01,Edgar Lacey,198,86
laceysa01,Sam Lacey,208,106
lackebo01,Bob Lackey,196,90
ladnewe01,Wendell Ladner,196,99
laettch01,Christian Laettner,211,106
lafayol01,Oliver Lafayette,188,86
laimbbi01,Bill Laimbeer,211,111
lalicpe01,Pete Lalich,188,86
lamarbo01,Bo Lamar,185,81
lamban01,Anthony Lamb,198,102
lambdo01,Doron Lamb,193,95
lambje01,Jeremy Lamb,196,81
lambejo01,John Lambert,208,102
lampje01,Jeff Lamp,198,88
lampema01,Maciej Lampe,211,124
lamplji01,Jim Lampley,208,104
lamplse01,Sean Lampley,201,102
landajo01,Jock Landale,211,116
landrca01,Carl Landry,206,112
landrma01,Marcus Landry,201,104
landsma01,Mark Landsberger,203,97
laneje01,Jerome Lane,198,104
langan01,Andrew Lang,211,111
langan02,Antonio Lang,203,92
langja01,James Lang,208,129
langdtr01,Trajan Langdon,190,89
langfke01,Keith Langford,193,97
langfro01,Romeo Langford,193,97
langhda01,Dan Langhi,211,99
laniebo01,Bob Lanier,211,113
lantzst01,Stu Lantz,190,79
laproni01,Nicolás Laprovíttola,193,81
laresyo01,York Larese,193,83
larkish01,Shane Larkin,180,79
laskojo01,John Laskowski,198,83
lasmest01,Stéphane Lasme,203,97
lattida01,Dave Lattin,198,102
laudepr01,Priest Lauderdale,224,147
laureri01,Rich Laurel,198,86
lauriha01,Harry Laurie,185,80
lautewa01,Walt Lautenbach,188,83
lauvejo01,Joffrey Lauvergne,211,99
lavelto01,Tony Lavelli,190,83
lavoybo01,Bob Lavoy,201,83
lawac01,Acie Law,190,88
lawvi01,Vic Law,201,90
lawalga01,Gani Lawal,206,106
lawreed01,Edmund Lawrence,213,103
lawsoja01,Jason Lawson,211,108
lawsoty01,Ty Lawson,180,88
laymaja01,Jake Layman,203,94
laytomo01,Mo Layton,185,81
leverca01,Caris LeVert,198,92
leaftj01,T.J. Leaf,208,100
leaksma01,Manny Leaks,203,102
learha01,Hal Lear,183,73
leaveal01,Allen Leavell,185,77
leboje01,Jeff Lebo,188,81
leckner01,Eric Leckner,211,120
lecquja01,Jalen Lecque,193,83
ledori01,Ricky Ledo,201,88
leebu01,Butch Lee,183,83
leecl01,Clyde Lee,208,92
leeco01,Courtney Lee,196,97
leeda03,Damion Lee,196,95
leeda01,David Lee,201,102
leeda02,David Lee,206,111
leedo01,Doug Lee,196,90
leege01,George Lee,193,90
leegr01,Greg Lee,190,86
leeke01,Keith Lee,208,97
leeku01,Kurk Lee,190,86
leema01,Malcolm Lee,196,90
leero02,Rock Lee,208,99
leero01,Ron Lee,193,87
leeru01,Russ Lee,196,83
leesa01,Saben Lee,188,83
leedeed01,Ed Leede,190,83
lefkoha01,Hank Lefkowitz,188,86
legleti01,Tim Legler,193,90
lehmage01,George Lehmann,183,81
leiboba01,Barry Leibowitz,188,81
lemonwa01,Walt Lemon Jr.,190,81
lenal01,Alex Len,213,113
lenarvo01,Voshon Lenard,193,92
lentzle01,Leary Lentz,198,90
leonaga01,Gary Leonard,216,113
leonaka01,Kawhi Leonard,201,102
leoname01,Meyers Leonard,213,117
leonasl01,Slick Leonard,190,83
lesji01,Jim Les,180,74
leslitr01,Travis Leslie,193,92
lestero01,Ronnie Lester,188,79
lettcl01,Clifford Lett,190,77
leuerjo01,Jon Leuer,208,103
levanan01,Andrew Levane,188,86
leverfa01,Fat Lever,190,77
levincl01,Cliff Levingston,203,95
lewisbo01,Bobby Lewis,190,79
lewisce01,Cedric Lewis,208,106
lewisfr01,Freddie Lewis,188,88
lewisfr02,Freddie Lewis,183,79
lewisgr01,Grady Lewis,201,97
lewiski01,Kira Lewis Jr.,185,77
lewisma01,Martin Lewis,196,95
lewismi01,Mike Lewis,203,102
lewisqu01,Quincy Lewis,201,97
lewisra01,Ralph Lewis,198,90
lewisra02,Rashard Lewis,208,97
lewisre01,Reggie Lewis,201,88
lewissc01,Scottie Lewis,196,85
liberma01,Marcus Liberty,203,92
lichtto01,Todd Lichti,193,92
liggide01,DeAndre Liggins,198,94
ligonbi01,Bill Ligon,193,81
ligongo01,Goose Ligon,201,95
lillada01,Damian Lillard,188,88
linje01,Jeremy Lin,190,90
lingest01,Steve Lingenfelter,206,102
listeal01,Alton Lister,213,108
littlna01,Nassir Little,196,99
littlsa01,Samuel Little,183,81
littlge01,Gene Littles,183,72
liveris01,Isaiah Livers,201,104
livinra01,Randy Livingston,193,94
livinsh01,Shaun Livingston,201,87
livinro01,Ron Livingstone,208,99
llamaho01,Horacio Llamas,211,129
lloydbo01,Bobby Lloyd,188,83
lloydch01,Chuck Lloyd,203,99
lloydea01,Earl Lloyd,196,90
lloydle01,Lewis Lloyd,198,92
lloydsc01,Scott Lloyd,208,104
lochmri01,Riney Lochmann,198,97
lochmbo01,Bob Lochmueller,196,83
lockro01,Rob Lock,206,102
lockhda01,Darrell Lockhart,206,111
lockhia01,Ian Lockhart,203,108
loderke01,Kevin Loder,198,92
lofgrdo01,Don Lofgran,196,90
loftoza01,Zach Lofton,193,81
loganhe01,Henry Logan,183,81
loganjo01,John Logan,188,79
lohaubr01,Brad Lohaus,211,104
longar01,Art Long,206,113
longgr01,Grant Long,203,102
longjo01,John Long,196,88
longpa01,Paul Long,188,81
longsh01,Shawn Long,206,115
longwi01,Willie Long,203,102
longllu01,Luc Longley,218,120
looneke01,Kevon Looney,206,100
lopezbr01,Brook Lopez,213,127
lopezfe01,Felipe López,196,90
lopezra01,Raül López,185,77
lopezro01,Robin Lopez,213,127
lorthry01,Ryan Lorthridge,193,86
loscuji01,Jim Loscutoff,196,99
lottpl01,Plummer Lott,196,95
loughke01,Kevin Loughery,190,86
louzama01,Didi Louzada,196,85
lovebo01,Bob Love,203,97
loveke01,Kevin Love,203,113
lovest01,Stan Love,206,97
lovelcl01,Clyde Lovellette,206,106
lowesi01,Sidney Lowe,183,88
lowerch01,Charlie Lowery,190,83
lowryky01,Kyle Lowry,183,88
loydjo01,Jordan Loyd,193,95
lucasal01,Al Lucas,190,88
lucasje01,Jerry Lucas,203,104
lucasjo01,John Lucas,190,79
lucaska01,Kalin Lucas,185,88
lucasma01,Maurice Lucas,206,97
lucasjo02,John Lucas III,180,75
luckete01,Ted Luckenbill,198,92
luety01,Tyronn Lue,183,79
luisiji01,Jim Luisi,188,81
lujacal01,Al Lujack,190,99
lumpkph01,Phil Lumpkin,183,74
lumppra01,Ray Lumpp,185,80
lundbga01,Gabriel Lundberg,193,92
luwawti01,Timothé Luwawu-Cabarrot,201,99
lydonty01,Tyler Lydon,208,102
lylestr01,Trey Lyles,206,106
lynamrb01,R.B. Lynam,185,86
lynchge01,George Lynch,203,98
lynchke01,Kevin Lynch,196,88
lynnlo01,Lonnie Lynn,201,97
lynnmi01,Mike Lynn,201,97
mcclesh01,Sheldon Mac,196,90
maccuto01,Todd MacCulloch,213,127
macgiro01,Ronnie MacGilvray,188,83
macledo01,Don MacLean,208,106
macalmi01,Mike Macaluso,196,95
macaued01,Ed Macauley,203,83
machasc01,Scott Machado,185,92
macijar01,Arvydas Macijauskas,193,97
mackol01,Ollie Mack,190,83
macksa01,Sam Mack,201,99
macksh01,Shelvin Mack,190,92
mackema01,Malcolm Mackey,206,112
macklru01,Rudy Macklin,201,92
macklve01,Vernon Macklin,208,102
macknjo01,Johnny Macknowski,183,81
maconda01,Daryl Macon,188,83
maconma01,Mark Macon,196,83
macurjp01,J.P. Macura,196,92
macyky01,Kyle Macy,190,79
maddoja01,Jack Maddox,190,83
maddoti01,Tito Maddox,193,86
madkige01,Gerald Madkins,193,90
madsema01,Mark Madsen,206,108
magerno01,Norm Mager,196,83
magetjo01,Josh Magette,185,72
maggeco01,Corey Maggette,198,98
magleda01,Dave Magley,203,91
magloja01,Jamaal Magloire,211,117
magnawi01,Will Magnay,208,106
mahafra01,Randolph Mahaffey,201,95
mahinia01,Ian Mahinmi,211,118
mahnkjo01,John Mahnken,203,99
mahonbr01,Brian Mahoney,190,79
mahonmo01,Mo Mahoney,188,92
mahorri01,Rick Mahorn,208,108
majerda01,Dan Majerle,198,97
majorre01,Renaldo Major,201,90
makerth01,Thon Maker,213,100
malamli01,Lionel Malamed,175,68
maledth01,Théo Maledon,193,79
malonje01,Jeff Malone,193,92
malonka01,Karl Malone,206,113
malonmo01,Moses Malone,208,97
malonma01,Matt Maloney,190,87
malovst01,Steve Malovic,208,104
maloymi01,Mike Maloy,201,97
mamuksa01,Sandro Mamukelashvili,211,108
manakte01,Ted Manakas,188,81
mandijo01,John Mandic,193,92
maneka01,Karim Mané,190,86
mangifr01,Frank Mangiapane,178,88
mannte01,Terance Mann,196,97
manntr01,Tre Mann,190,80
mannida01,Danny Manning,208,104
mannied01,Ed Manning,201,95
mannigu01,Guy Manning,198,88
manniri01,Rich Manning,211,114
mannini01,Nico Mannion,188,86
mannipa01,Pace Mannion,201,86
mantini01,Nick Mantis,190,86
maravpe01,Pete Maravich,196,89
maravpr01,Press Maravich,183,83
marblde01,Devyn Marble,198,90
marblro01,Roy Marble,198,86
marbust01,Stephon Marbury,188,81
marcisa01,Šarūnas Marčiulionis,196,90
mariasa01,Saul Mariaschin,180,74
marinja01,Jack Marin,201,90
mariosh01,Shawn Marion,201,99
marjabo01,Boban Marjanović,221,131
markkla01,Lauri Markkanen,213,108
markoda01,Damir Markota,208,102
marksse01,Sean Marks,208,113
marlaha01,Harvey Marlatt,190,83
marshji01,Jim Marsh,201,97
marshri01,Ricky Marsh,190,90
marshdo02,Donny Marshall,201,104
marshdo01,Donyell Marshall,206,98
marshke01,Kendall Marshall,193,90
marshna01,Naji Marshall,201,99
marshra01,Rawle Marshall,206,86
marshto01,Tom Marshall,193,97
marshve01,Vester Marshall,201,90
martibi01,Bill Martin,201,92
martibo01,Bob Martin,213,113
martibr01,Brian Martin,206,96
martica02,Caleb Martin,196,92
martica01,Cartier Martin,201,99
martico01,Cody Martin,196,92
marticu01,Cuonzo Martin,196,96
martida01,Darrick Martin,180,77
martidi01,Dino Martin,173,72
martido01,Don Martin,201,95
martife01,Fernando Martín,206,99
martija01,Jarell Martin,208,108
martije01,Jeff Martin,196,88
martije02,Jeremiah Martin,190,83
martike03,Kelan Martin,196,104
martike01,Kenyon Martin,206,106
martike04,Kenyon Martin Jr.,198,97
martike02,Kevin Martin,201,90
martila01,LaRue Martin,211,94
martima01,Maurice Martin,198,90
martiph01,Phil Martin,190,86
martisl01,Slater Martin,178,77
martiwh01,Whitey Martin,188,83
mashbja01,Jamal Mashburn,203,108
masinal01,Al Masino,178,78
masonan01,Anthony Mason,201,113
masonde01,Desmond Mason,201,101
masonfr01,Frank Mason III,180,86
masonro01,Roger Mason,196,90
masseto01,Tony Massenburg,206,99
masted01,Eddie Mast,206,99
matenya01,Yante Maten,203,108
mathega01,Garrison Mathews,196,97
mathima01,Mangok Mathiang,208,104
mathida01,Dakota Mathias,193,90
mathijo01,Johnny Mathis,198,99
matthwe01,Wes Matthews,185,77
matthwe02,Wesley Matthews,193,99
maughar01,Ariel Maughan,193,86
maxeyma01,Marlon Maxey,203,113
maxeyty01,Tyrese Maxey,188,90
maxieja01,Jason Maxiell,201,117
maxwece01,Cedric Maxwell,203,92
maxweve01,Vernon Maxwell,193,81
maydo01,Don May,193,90
maysc01,Scott May,201,97
mayse01,Sean May,206,120
maybele01,Lee Mayberry,185,78
mayescl01,Clyde Mayes,203,102
mayesth01,Tharon Mayes,190,79
mayfibi01,Bill Mayfield,201,92
mayfike01,Ken Mayfield,188,83
maynoer01,Eric Maynor,190,79
mayooj01,O.J. Mayo,196,95
mayssk01,Skylar Mays,193,92
maystr01,Travis Mays,188,86
mazzama01,Matt Mazza,190,95
mbahalu01,Luc Mbah a Moute,203,104
mcadobo01,Bob McAdoo,206,95
mcadoja01,James Michael McAdoo,206,104
mcbrike01,Ken McBride,190,86
mcbrimi01,Miles McBride,188,90
mccalta01,Tahjere McCall,196,88
mccalra01,Ray McCallum,190,86
mccanbo01,Bob McCann,198,110
mccanbr01,Brendan McCann,188,80
mccanme01,Mel McCants,203,108
mccanra01,Rashad McCants,193,93
mccarmi01,Mike McCarron,180,81
mccaran01,Andre McCarter,190,86
mccarwi01,Willie McCarter,190,79
mccarjo01,Johnny McCarthy,185,83
mccarho01,Howie McCarty,188,86
mccarke01,Kelly McCarty,201,90
mccarwa01,Walter McCarty,208,104
mccasam01,Amal McCaskill,211,106
mccawpa01,Patrick McCaw,201,82
mccladw01,Dwayne McClain,198,83
mcclate01,Ted McClain,185,81
mcclida01,Dan McClintock,213,122
mccloja01,Jack McCloskey,188,86
mccloge01,George McCloud,198,92
mccluma01,Mac McClung,188,83
mccolcj01,CJ McCollum,190,86
mcconjo01,John McConathy,196,88
mcconbu01,Bucky McConnell,178,77
mccontj01,T.J. McConnell,185,86
mccorke01,Keith McCord,201,95
mccorti01,Tim McCormick,211,108
mccoyje01,Jelani McCoy,208,111
mccrapa01,Paul McCracken,193,81
mccrach01,Chris McCray,196,87
mccraro01,Rodney McCray,201,99
mccrasc01,Scooter McCray,206,97
mccreer01,Erik McCree,201,99
mcculch01,Chris McCullough,211,90
mcculjo01,John McCullough,193,86
mcdancl01,Clint McDaniel,193,81
mcdanxa01,Xavier McDaniel,201,92
mcdanja02,Jaden McDaniels,206,83
mcdanja01,Jalen McDaniels,206,92
mcdanji01,Jim McDaniels,211,103
mcdankj01,K.J. McDaniels,198,92
mcderdo01,Doug McDermott,201,102
mcderse01,Sean McDermott,198,88
mcdonbe01,Ben McDonald,203,95
mcdongl01,Glenn McDonald,198,86
mcdonmi01,Michael McDonald,208,105
mcdonro01,Roderick McDonald,198,92
mcdowha01,Hank McDowell,206,97
mcdyean01,Antonio McDyess,206,99
mcelrji01,Jim McElroy,190,86
mcfarpa01,Patrick McFarland,196,83
mcfariv01,Ivan McFarlin,203,108
mcgahme01,Mel McGaha,185,86
mcgarmi01,Mitch McGary,208,115
mcgeeja01,JaVale McGee,213,122
mcgeemi01,Mike McGee,196,86
mcgilbi01,Bill McGill,206,102
mcginge01,George McGinnis,203,106
mcglojo01,Jon McGlocklin,196,92
mcgratr01,Tracy McGrady,203,95
mcgregi01,Gil McGregor,203,108
mcgrica01,Cameron McGriff,201,104
mcgriel01,Elton McGriff,206,102
mcgruro01,Rodney McGruder,193,92
mcguial01,Alfred McGuire,188,81
mcguial02,Allie McGuire,190,79
mcguidi01,Dick McGuire,183,81
mcguido01,Dominic McGuire,206,99
mchalke01,Kevin McHale,208,95
mcharma01,Maurice McHartley,190,83
mcilvji01,Jim McIlvaine,216,108
mcinnje01,Jeff McInnis,193,86
mcintke01,Kenny McIntosh,201,102
mcintbo01,Bob McIntyre,198,97
mckeeje01,Jerry McKee,190,86
mckenke01,Kevin McKenna,196,88
mckenfo01,Forrest McKenzie,201,90
mckenst01,Stan McKenzie,196,88
mckeyde01,Derrick McKey,206,92
mckieaa01,Aaron McKie,196,94
mckinbi01,Billy McKinney,183,72
mckinbo01,Bones McKinney,198,83
mckinca01,Carlton McKinney,193,86
mckintr01,Trey McKinney-Jones,196,97
mckinal01,Alfonzo McKinnie,201,97
mclauja01,JaQuori McLaughlin,193,86
mclaujo01,Jordan McLaughlin,180,83
mclembe01,Ben McLemore,190,88
mclemmc01,McCoy McLemore,201,104
mcleoge01,George McLeod,196,90
mcleoke01,Keith McLeod,188,85
mcleoro01,Roshown McLeod,203,100
mcmahja01,Jack McMahon,185,83
mcmilna01,Nate McMillan,196,88
mcmilto01,Tom McMillen,211,97
mcmilji01,Jim McMillian,196,97
mcmilsh01,Shellie McMillon,196,92
mcmulma01,Mal McMullen,196,95
mcnabch01,Chet McNabb,188,90
mcnamma01,Mark McNamara,211,106
mcnamjo01,Joe McNamee,198,95
mcneaje01,Jerel McNeal,190,90
mcneach01,Chris McNealy,201,95
mcneibo01,Bob McNeill,185,77
mcneila01,Larry McNeill,206,88
mcnulca01,Carl McNulty,190,83
mcphepa01,Paul McPherson,193,95
mcpipro01,Roy McPipe,190,92
mcqueco01,Cozell McQueen,211,106
mcraejo01,Jordan McRae,196,81
mcreyth01,Thales McReynolds,190,83
mcrobjo01,Josh McRoberts,208,108
mcwiler01,Eric McWilliams,203,90
mearnge01,George Mearns,190,79
medvest01,Stanislav Medvedenko,208,113
meeda01,Darnell Mee,196,79
meeksjo01,Jodie Meeks,193,95
meelycl01,Cliff Meely,203,97
meentsc01,Scott Meents,208,102
mehendi01,Dick Mehen,196,88
meinemo01,Monk Meineke,201,94
meinhca01,Carl Meinhold,188,83
mejrisa01,Salah Mejri,218,106
mekelga01,Gal Mekel,190,86
melchbi01,Bill Melchionni,185,74
melchga01,Gary Melchionni,188,83
mellini01,Nicolò Melli,206,107
melofa01,Fab Melo,213,115
meltode01,De'Anthony Melton,188,90
melvied01,Ed Melvin,175,77
meminde01,Dean Meminger,183,79
mencech01,Chuck Mencel,183,76
mengejo01,John Mengelt,188,88
menkeke01,Ken Menke,183,76
mensapo01,Pops Mensah-Bonsu,206,108
menyade01,Dewitt Menyard,208,95
mercero01,Ron Mercer,201,95
meriwjo01,Joe Meriweather,208,97
meriwpo01,Porter Meriwether,188,81
merrisa01,Sam Merrill,193,92
meschto01,Tom Meschery,198,97
metuch01,Chimezie Metu,206,102
meyerbi01,Bill Meyer,190,88
meyerlo01,Loren Meyer,208,116
meyerda01,Dave Meyers,203,97
miasest01,Stan Miasek,196,95
michela01,Larry Micheaux,206,99
mickejo01,Jordan Mickey,203,106
middlkh01,Khris Middleton,201,100
mihalre01,Red Mihalik,183,81
mihmch01,Chris Mihm,213,120
mikaer01,Eric Mika,208,104
mikaned01,Ed Mikan,203,104
mikange01,George Mikan,208,111
mikanla01,Larry Mikan,201,95
mikkeve01,Vern Mikkelsen,201,104
miksial01,Al Miksis,201,95
milesaa01,Aaron Miles,185,79
milescj01,C.J. Miles,198,99
milesda01,Darius Miles,206,95
milesed01,Eddie Miles,193,88
milicma01,Marko Milič,198,106
milicda01,Darko Miličić,213,113
militna01,Nat Militzok,190,88
millean02,Andre Miller,190,90
millean01,Anthony Miller,206,102
millebi01,Bill Miller,190,86
millebo01,Bob Miller,208,104
millebr01,Brad Miller,211,110
milleda01,Darius Miller,198,102
milledi01,Dick Miller,198,97
milleed01,Eddie Miller,203,102
milleha01,Harry Miller,193,104
milleja01,Jay Miller,196,92
millela01,Larry Miller,193,86
millema01,Malcolm Miller,201,95
millemi01,Mike Miller,203,98
milleol01,Oliver Miller,206,127
millequ01,Quincy Miller,206,95
millere01,Reggie Miller,201,83
millewa01,Walt Miller,188,86
millsch01,Chris Mills,198,97
millsjo01,John Mills,203,92
millspa02,Patty Mills,185,81
millste01,Terry Mills,208,104
millsel01,Elijah Millsap,198,102
millspa01,Paul Millsap,201,116
miltosh01,Shake Milton,196,92
minerha01,Harold Miner,196,95
mingya01,Yao Ming,229,140
minnidi01,Dirk Minniefield,190,81
minorda01,Dave Minor,188,83
minorgr01,Greg Minor,198,95
minorma01,Mark Minor,198,97
mirotni01,Nikola Mirotić,208,113
misakwa01,Wat Misaka,170,68
miskija01,Jason Miskiri,188,79
mitchda01,Davion Mitchell,188,92
mitchdo01,Donovan Mitchell,185,97
mitchle01,Leland Mitchell,193,95
mitchmi01,Mike Mitchell,201,97
mitchsa01,Sam Mitchell,198,95
mitchto01,Todd Mitchell,201,92
mitchto03,Tony Mitchell,198,97
mitchto02,Tony Mitchell,203,106
mitrona01,Naz Mitrou-Long,190,98
mixst01,Steve Mix,201,97
mlkvybi01,Bill Mlkvy,193,86
moblecu01,Cuttino Mobley,193,86
mobleer01,Eric Mobley,211,106
mobleev01,Evan Mobley,213,97
moedo01,Doug Moe,196,97
moffela01,Larry Moffett,203,95
mogusle01,Leo Mogus,193,86
mohamna01,Nazr Mohammed,208,100
moisoje01,Jérôme Moïso,208,106
mokespa01,Paul Mokeski,213,113
mokokad01,Adam Mokoka,193,86
molinja01,Jack Molinas,198,90
moliswa01,Wayne Molis,203,104
moncrsi01,Sidney Moncrief,193,81
moneyer01,Eric Money,183,77
moniase01,Sergei Monia,203,99
monkma01,Malik Monk,190,90
